# timestamp tx ty tz qx qy qz qw
1667385519.855358839035 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1667385519.890018224716 -0.002492657184 0.006265031841 -0.002340199358 0.000359631641 0.000918117893 0.000309609325 0.999999465933
1667385519.921971082687 -0.003616343399 0.005762027220 0.000351761874 -0.002299337989 0.000809651847 -0.000140026752 0.999997018946
1667385519.958335876465 -0.002858474899 0.032658963618 0.003205766662 0.006162973149 -0.000073557276 0.002892397415 0.999976822926
1667385519.990992546082 -0.019032907943 0.047464074996 0.025459587467 0.007558815772 0.003220371160 0.007730940222 0.999936361014
1667385520.023067235947 -0.020574056404 0.056425760026 0.029760175543 0.008220846590 0.003021983897 0.010125863124 0.999910372079
1667385520.058418750763 -0.019751415738 0.062150727443 0.035767218808 0.009042070282 0.002267642215 0.012854217388 0.999873925982
1667385520.092220067978 -0.024456907647 0.069058101093 0.045830419625 0.010636292167 0.002972664845 0.015905247269 0.999812510255
1667385520.122736930847 -0.024435229713 0.080444425389 0.043673628678 0.014097115173 0.003431714468 0.019859264163 0.999697506402
1667385520.157724618912 -0.024670629039 0.083136194666 0.046945485156 0.014200321727 0.003261199778 0.021264926235 0.999667703965
1667385520.191020727158 -0.023124117989 0.083012773145 0.046759242877 0.011835302772 0.003350932873 0.025520716251 0.999598614394
1667385520.218595981598 -0.022806196658 0.083116343019 0.047273628680 0.011557501729 0.003138177089 0.027027811934 0.999562941180
1667385520.253575563431 -0.025163570097 0.095543837831 0.059294005610 0.013794835348 0.003529664989 0.027237567800 0.999527567845
1667385520.287922620773 -0.026244406150 0.101940096752 0.065805479369 0.015513693105 0.003471471535 0.029311550446 0.999443898987
1667385520.324317216873 -0.026891771604 0.106946499529 0.069312265672 0.017199114573 0.003346303124 0.030939089021 0.999367682829
1667385520.390459060669 -0.027822882773 0.123736073129 0.076928957446 0.024127525418 0.002589726444 0.035089714480 0.999089519398
1667385520.421275138855 -0.032717687906 0.121031970169 0.083566428158 0.021502294193 0.003948637370 0.047471462205 0.998633326043
1667385520.455570936203 -0.031250763285 0.112596876635 0.085099176530 0.017491908054 0.003507028518 0.047734213629 0.998700745345
1667385520.489298105240 -0.029833614817 0.103889418571 0.085734370444 0.014071200571 0.002945413946 0.045167607274 0.998875974836
1667385520.519178867340 -0.032919520155 0.114557456645 0.095518561271 0.017901855383 0.003013949751 0.049602757015 0.998604028721
1667385520.557734727859 -0.036942413509 0.126842810560 0.115621673452 0.021011551304 0.003277358898 0.055132551913 0.998252560903
1667385520.588313341141 -0.038796024710 0.134177405871 0.116517985914 0.024188576009 0.004066551756 0.057420799687 0.998048710089
1667385520.623424768448 -0.039023988057 0.132114153732 0.118924580741 0.022854102924 0.004175670309 0.058101454719 0.998040317180
1667385520.657768487930 -0.039972211458 0.136964591882 0.123234690116 0.024694702830 0.004278070419 0.059532007837 0.997911724457
1667385520.692040681839 -0.040629505631 0.143131307105 0.127960380761 0.026783738111 0.004206488956 0.061140802568 0.997760862674
1667385520.722846031189 -0.044190800532 0.153601828618 0.135448941351 0.030882654098 0.004770874652 0.064915267823 0.997401377799
1667385520.756901025772 -0.045469577146 0.158238503712 0.139259818222 0.033159734916 0.004795687159 0.065180630860 0.997310843582
1667385520.789595603943 -0.045776672595 0.160901294481 0.139702911520 0.035997408091 0.004713237885 0.064343588085 0.997267203247
1667385520.818253755569 -0.047415956126 0.167339921860 0.141462725439 0.040774318421 0.004997942314 0.063882234896 0.997111596360
1667385520.855489492416 -0.047571795472 0.176041744702 0.142602129402 0.046295262063 0.004648487054 0.065753109937 0.996750554960
1667385520.887300729752 -0.050076145726 0.182595347138 0.146066082429 0.050977810879 0.005347299751 0.066794403571 0.996449284628
1667385520.923752546310 -0.052411472292 0.186206848444 0.149030555187 0.053001225992 0.005966676473 0.067476634196 0.996294219923
1667385520.955689668655 -0.054550257099 0.187718675367 0.152146419521 0.053942447347 0.006577255071 0.067673783716 0.996226485839
1667385520.991065979004 -0.056151666449 0.191304166178 0.154627927052 0.056253900335 0.006929021966 0.067809943884 0.996086993622
1667385521.023061752319 -0.058660149116 0.192015147021 0.158676897943 0.057133263633 0.007675521779 0.067783349919 0.996033279577
1667385521.058726549149 -0.059010593494 0.191865745962 0.159345460202 0.056844380566 0.007624110269 0.068214756503 0.996020750956
1667385521.091278076172 -0.058952323262 0.191037243463 0.158814706826 0.056308694988 0.007648380580 0.068260283336 0.996047873780
1667385521.123301267624 -0.058511990408 0.194878944461 0.160597421271 0.058164105148 0.007151103827 0.069387192776 0.995867067467
1667385521.158281564713 -0.060704412281 0.197407030554 0.164253969969 0.059416068364 0.007689504751 0.069548848862 0.995777866775
1667385521.190125465393 -0.062272865806 0.200161036358 0.166459518770 0.060847311857 0.008186693406 0.069542303750 0.995687928359
1667385521.223726749420 -0.062603021453 0.201658314011 0.167164394145 0.061801435408 0.008233451506 0.069794705337 0.995611114826
1667385521.256280183792 -0.063035796778 0.204736416911 0.167443779664 0.063331181924 0.008250597458 0.070826180366 0.995441982846
1667385521.291317701340 -0.062703884929 0.209483361023 0.166612436582 0.065571381487 0.008080320284 0.071164950336 0.995274159314
1667385521.322818279266 -0.062566902588 0.210368059385 0.166408216263 0.065460965102 0.007970126816 0.071383235423 0.995266684275
1667385521.356649398804 -0.064357713735 0.218022523095 0.165181825462 0.068487105223 0.008714680528 0.072953268029 0.994942908636
1667385521.390774726868 -0.065145416790 0.219715374878 0.165950264480 0.068916197490 0.008938348717 0.072944132352 0.994911964548
1667385521.422749996185 -0.065470636495 0.220475997209 0.166865390210 0.068926851849 0.008940741944 0.072468102097 0.994945991703
1667385521.457286357880 -0.066950866317 0.223388906289 0.168551446007 0.070270124509 0.009385265647 0.072255853547 0.994863366507
1667385521.492663860321 -0.067900794036 0.228294334069 0.170627551536 0.072718579365 0.009566414773 0.072344844148 0.994679202280
1667385521.525642871857 -0.069092183000 0.227525956914 0.172477106918 0.072082199973 0.009944925233 0.072181559402 0.994733671588
1667385521.558054208755 -0.070171611930 0.230377954516 0.175103395196 0.073332794243 0.010003565799 0.072747229213 0.994600457773
1667385521.590248584747 -0.072559240614 0.230947625906 0.178067899111 0.073434210301 0.010657247381 0.073742423684 0.994512893222
1667385521.623849391937 -0.077096260314 0.229721242799 0.183990437500 0.073104047958 0.012372607173 0.073571069034 0.994530047090
1667385521.655826568604 -0.076351821163 0.231007854041 0.185413128312 0.074320693865 0.011812842409 0.070671148656 0.994656965976
1667385521.691036224365 -0.076392838916 0.232735838503 0.185875256437 0.075199272727 0.011784780544 0.070057247144 0.994634691961
1667385521.722543954849 -0.075554676836 0.235998188311 0.184720566163 0.076942084800 0.011489866529 0.069306628087 0.994557434167
1667385521.760048627853 -0.076128942459 0.239864695093 0.185566372900 0.078741862586 0.011632152626 0.069616724993 0.994393243995
1667385521.789775848389 -0.076543028698 0.239599600387 0.186882662539 0.078156967714 0.011610927720 0.069571136345 0.994442824773
1667385521.823730230331 -0.078271164776 0.242778845860 0.188367047032 0.079694045710 0.012250883994 0.069506938663 0.994317635566
1667385521.855625152588 -0.079848781095 0.243488456734 0.191048173716 0.079840667630 0.012660452190 0.069151372778 0.994325534413
1667385521.891735553741 -0.082290233844 0.246422228322 0.194604460238 0.081107755679 0.013381599394 0.069514980942 0.994188177455
1667385521.923108339310 -0.085550389088 0.246585338515 0.198846743913 0.080997632839 0.014577612175 0.069056962047 0.994212257363
1667385521.958146333694 -0.088593100895 0.245235628105 0.203343340515 0.080165548417 0.015597993971 0.067878538959 0.994345358203
1667385521.988430261612 -0.090916332195 0.246595548561 0.206585964386 0.080699604269 0.016382102545 0.067496440618 0.994315559111
1667385522.023852109909 -0.092654758339 0.247372093732 0.209420474231 0.080759528342 0.016970557041 0.067523648635 0.994298976994
1667385522.057759761810 -0.093337430459 0.249826954399 0.210465819888 0.081122380099 0.017074367194 0.067434760207 0.994273693984
1667385522.090649843216 -0.094460186255 0.252326458453 0.211519187963 0.081691109843 0.017473048697 0.067294416257 0.994229710219
1667385522.121381282806 -0.094739592316 0.253833970725 0.211051885522 0.081461374598 0.017529231738 0.067088081093 0.994261514823
1667385522.155254840851 -0.098518663476 0.253838312836 0.216250859901 0.081226717570 0.018966745664 0.066831552832 0.994271605980
1667385522.191206693649 -0.099858093998 0.249010716151 0.220455856882 0.078279817006 0.019206813832 0.064702123671 0.994644159358
1667385522.223444938660 -0.102115758600 0.249384118134 0.224337268397 0.078190212350 0.019892626668 0.064337888942 0.994661354504
1667385522.257515430450 -0.104604514002 0.248492908542 0.228100332978 0.077316224610 0.020778830368 0.063777857357 0.994747619515
1667385522.289727926254 -0.107111572360 0.250534663440 0.232077401061 0.078134517598 0.021639849565 0.063701962325 0.994670183562
1667385522.321696519852 -0.108230032647 0.251834331364 0.235049352988 0.078346569111 0.021873062827 0.064054071973 0.994625788975
1667385522.356721639633 -0.110384049603 0.252644287824 0.238705593401 0.078276321669 0.022631178186 0.064200270590 0.994604932873
1667385522.387525320053 -0.111215401955 0.257241295404 0.241292155501 0.080492428332 0.022653214452 0.065149150799 0.994365822525
1667385522.420169353485 -0.115656704694 0.259438339778 0.247078005342 0.081388134221 0.024230752359 0.064538335453 0.994295552391
1667385522.457030296326 -0.123646468312 0.256284156594 0.261478574710 0.079620303401 0.027218668832 0.062233060289 0.994508319503
1667385522.489391565323 -0.125180742363 0.257875227331 0.264461929922 0.080514885731 0.027817846565 0.061740943805 0.994450389133
1667385522.521819114685 -0.125922399728 0.260651799057 0.265121057252 0.081661687792 0.028040577048 0.062240077034 0.994319499757
1667385522.557511091232 -0.128359970204 0.263153126437 0.267469546807 0.083055544155 0.029036352679 0.062816519330 0.994139201373
1667385522.588488101959 -0.129144737431 0.269096842443 0.267508288554 0.085838390380 0.029276668307 0.063904193661 0.993826394026
1667385522.622878074646 -0.133186388549 0.267198253004 0.272827656042 0.085270461990 0.030984648433 0.063958146524 0.993820031679
1667385522.650131702423 -0.135725082493 0.266134866582 0.277222509201 0.085040663524 0.032058581305 0.063732015823 0.993820186488
1667385522.683616399765 -0.137895021463 0.264941460284 0.281333745120 0.084621586734 0.032911211103 0.063156989363 0.993864796608
1667385522.718068838120 -0.140785122723 0.264343342499 0.285432201057 0.084480487403 0.034160335946 0.062769935103 0.993859172088
1667385522.750247240067 -0.143050581216 0.264716429853 0.289718902810 0.084926832236 0.035018032640 0.062182449271 0.993828211292
1667385522.790703296661 -0.146069632264 0.264210506693 0.294389896002 0.084788392561 0.036283118579 0.061819790171 0.993817275628
