# timestamp tx ty tz qx qy qz qw
1667385519.855358839035 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 0.000000000000 1.000000000000
1667385519.890018224716 -0.000928143020 0.006496222969 0.003051697408 0.002306722228 -0.000097911174 -0.001130833992 0.999996695325
1667385519.921971082687 -0.003071011601 0.003412127544 0.010841597742 0.000576342369 -0.000483359420 -0.003437924546 0.999993807415
1667385519.958335876465 -0.006527892429 0.005202425603 0.018520460390 0.000154564580 -0.000243378318 -0.003824792405 0.999992643893
1667385519.990992546082 -0.014644359568 0.009851284169 0.019149462764 -0.001692185134 -0.000211077014 -0.007859681579 0.999967658158
1667385520.023067235947 -0.016344694253 0.015122394060 0.021051659114 0.000405143048 0.000277822554 -0.006985314224 0.999975481729
1667385520.058418750763 -0.018738760851 0.017615788762 0.023656752310 0.001534552761 0.000845566975 -0.006793454885 0.999975389265
1667385520.092220067978 -0.021797313024 0.019469411391 0.028871809760 0.002073815532 0.001418480439 -0.006585875086 0.999975156417
1667385520.122736930847 -0.023070415052 0.024373579458 0.031510051348 0.003891984149 0.001673755265 -0.005117675689 0.999977929956
1667385520.157724618912 -0.025900065762 0.026391887623 0.035761003852 0.004304025808 0.002362281329 -0.004261275393 0.999978868037
1667385520.191020727158 -0.030226247547 0.023169810335 0.037104715742 0.003516075448 0.004043786006 -0.004780979549 0.999974213289
1667385520.218595981598 -0.032143945152 0.025311261269 0.038395284379 0.003261533902 0.005343178834 0.000320672712 0.999980354810
1667385520.253575563431 -0.034030273950 0.029880665996 0.045384748430 0.003941001008 0.005585001500 0.004265113370 0.999967542012
1667385520.287922620773 -0.035609299873 0.024906751936 0.049534688762 0.001848624045 0.005707645731 0.003594483759 0.999975542229
1667385520.324317216873 -0.037728665757 0.026201018120 0.052085882813 0.002207598208 0.006190439079 0.003681177035 0.999971626552
1667385520.353609800339 -0.043119569517 0.027760746644 0.055806278721 0.002589071808 0.008130841369 0.003601703583 0.999957106009
1667385520.390459060669 -0.046004206664 0.028241757159 0.058171522789 0.002303209382 0.009123568064 0.003579538376 0.999949320034
1667385520.421275138855 -0.047264014900 0.019654856827 0.061888951665 -0.002075793666 0.009207104799 0.001847653564 0.999953752170
1667385520.455570936203 -0.047318770429 0.023893201774 0.063131492053 -0.000237078679 0.009022210397 0.002717949156 0.999955577146
1667385520.489298105240 -0.050574052432 0.022892894699 0.067044174816 -0.001304874734 0.009844728784 0.001716965696 0.999949214033
1667385520.519178867340 -0.052558350004 0.025979030902 0.069582343388 -0.000814204743 0.010316448912 0.001456702272 0.999945391494
1667385520.557734727859 -0.054121645606 0.030672249067 0.072472241498 0.000440716200 0.010548228397 0.001308137589 0.999943413110
1667385520.588313341141 -0.055490910070 0.032934360918 0.077218322599 0.000978338867 0.011378646931 0.003563733209 0.999928431965
1667385520.623424768448 -0.056292270154 0.037073953587 0.079643624197 0.001466975048 0.011432345542 0.003907316385 0.999925938427
1667385520.657768487930 -0.054700443823 0.038102296508 0.087077553678 0.003306228869 0.012270184106 0.006855209009 0.999895753337
1667385520.692040681839 -0.055638964562 0.041611748124 0.091277984144 0.005863368103 0.013076695102 0.009798588427 0.999849292956
1667385520.722846031189 -0.057103105232 0.043254746664 0.095233658369 0.005120846594 0.013273825086 0.009415558227 0.999854454289
1667385520.818253755569 -0.051829413866 0.040584342815 0.102693587384 0.010970775438 0.015131144019 0.018257370825 0.999658621219
1667385520.855489492416 -0.050738471799 0.041073116285 0.107197486022 0.013034511123 0.016263380447 0.021379735539 0.999554156054
1667385520.887300729752 -0.053548622190 0.045831283177 0.110569344973 0.013881198636 0.016988630615 0.021605878069 0.999525829975
1667385520.923752546310 -0.057031723109 0.048657556922 0.114724312547 0.013882449920 0.017840119490 0.021658308413 0.999509842572
1667385520.955689668655 -0.058878149822 0.048501773816 0.118644127136 0.014584603241 0.018319579212 0.023089613646 0.999459129783
1667385520.991065979004 -0.060198207611 0.049901893311 0.122796246921 0.014126855986 0.018529898201 0.022820154909 0.999468016168
1667385521.023061752319 -0.062796974899 0.050527213867 0.128419318194 0.013395400766 0.019245922345 0.022473697791 0.999472406132
