# timestamp tx ty tz qx qy qz qw
1667385519.855358839035 -263.543554815803 -2.910220500151 -80.264786288513 0.025563740936 0.773276438818 -0.059224979944 0.630779237189
1667385519.890018224716 -263.538262030879 -2.939770967256 -80.315140328294 0.021750665039 0.774420915702 -0.059379658308 0.629502351126
1667385519.921971082687 -263.432564291751 -3.116260730054 -80.303852705338 0.017200744750 0.774435297798 -0.062113727063 0.629361572400
1667385519.958335876465 -263.232867361783 -3.342701992694 -80.213343680198 0.011473484852 0.773304029283 -0.064581671011 0.630633368296
1667385519.990992546082 -263.059506064626 -3.262055520821 -80.174947197688 0.010183395470 0.772669804066 -0.064087328536 0.631482768302
1667385520.023067235947 -263.183240674824 -3.414096827589 -80.050725606478 0.006382387232 0.771209268037 -0.067352367465 0.632976451872
1667385520.058418750763 -263.140886163091 -3.293311443200 -80.225128781462 0.006602633762 0.771975301422 -0.067678110344 0.632004915014
1667385520.092220067978 -263.043694644996 -3.292003233451 -80.210313658223 0.007149530046 0.770891137873 -0.070676221963 0.632993372333
1667385520.122736930847 -263.062345700451 -3.303734747686 -80.194663316696 0.004600620673 0.770105575163 -0.069426059321 0.634110605241
1667385520.157724618912 -263.042884318924 -3.359223147828 -80.201642044971 0.002562686424 0.769196125002 -0.069953438333 0.635167120045
1667385520.191020727158 -262.879354152098 -3.299143091269 -80.143745859511 0.002822853575 0.767604755144 -0.070425048501 0.637036328573
1667385520.218595981598 -262.926694016615 -3.292286291770 -80.156923949096 0.004092608749 0.766478288771 -0.072797853280 0.638118136362
1667385520.253575563431 -262.884911741513 -3.279514417192 -80.144808046037 0.002641242121 0.765363099577 -0.070988092838 0.639666350781
1667385520.287922620773 -262.808737615607 -3.250314331662 -80.336127123034 0.002990733871 0.766082530395 -0.070347400391 0.638873896315
1667385520.324317216873 -262.654862224256 -3.338045628074 -80.067990146405 0.001943126155 0.760799089430 -0.070807049881 0.645110325037
1667385520.353609800339 -262.654039886296 -3.311826537381 -80.115756081589 0.002797213573 0.759879288781 -0.070021973874 0.646275920372
1667385520.390459060669 -262.548051553159 -3.307369950837 -80.047117205029 0.003149541762 0.757842136763 -0.069605220407 0.648706782318
1667385520.421275138855 -262.522506789845 -3.267651830290 -80.265892647385 0.004916676008 0.758646428877 -0.068762414011 0.647845006671
1667385520.455570936203 -262.464314652669 -3.247702399684 -80.281629750698 0.005082402655 0.757570359083 -0.065996461150 0.649388779806
1667385520.489298105240 -262.357642514997 -3.250660196630 -80.203573428850 0.006407665693 0.755145226604 -0.065717287237 0.652223785764
1667385520.519178867340 -262.384634576745 -3.194313199000 -80.291182116987 0.007431931136 0.754852467662 -0.062927735092 0.652826637493
1667385520.557734727859 -262.271695947553 -3.199930706864 -80.220925445800 0.009009460096 0.752402285632 -0.062309532909 0.655688304236
1667385520.588313341141 -262.194483489100 -3.260574697195 -80.149138596774 0.009566212812 0.750131473287 -0.061296867498 0.658372200500
1667385520.623424768448 -262.143398128757 -3.265577260406 -80.136766379042 0.011055710805 0.748196613871 -0.059047928086 0.660751799421
1667385520.657768487930 -262.100163872630 -3.274234649448 -80.125112469614 0.013236237768 0.746232806703 -0.057217039256 0.663089443913
1667385520.692040681839 -262.074794443861 -3.276149291215 -80.118948127765 0.014513379388 0.744379082353 -0.053804599025 0.665427838835
1667385520.722846031189 -261.978038120592 -3.291687556174 -80.087576512814 0.016311074531 0.742055528141 -0.052195687041 0.668104147762
1667385520.756901025772 -261.638658410436 -3.374021245595 -80.311444194624 0.019433901775 0.740753869646 -0.048781919841 0.669721100431
1667385520.789595603943 -261.530916663551 -3.385333582777 -80.279912136434 0.021193797258 0.738800683873 -0.046958142240 0.671951862371
1667385520.818253755569 -261.456138986916 -3.394466638796 -80.263333272326 0.022744256447 0.737251799982 -0.044807223524 0.673746832973
1667385520.855489492416 -261.356548270730 -3.459216893992 -80.197415127938 0.023857974455 0.735132995126 -0.043639539448 0.676096048745
1667385520.887300729752 -261.200883059989 -3.397774618471 -80.394005496696 0.027115434157 0.736010821047 -0.041137930972 0.675174418330
1667385520.923752546310 -261.072903337325 -3.416275449547 -80.338268901830 0.028954613558 0.734135154352 -0.039477371896 0.677236105511
1667385520.955689668655 -260.947374164396 -3.435130861006 -80.294411436002 0.031016390350 0.732653760215 -0.038452851384 0.678806179549
1667385520.991065979004 -260.815677844930 -3.448259863348 -80.232396894058 0.033235525519 0.731213070460 -0.037645052741 0.680298240065
1667385521.023061752319 -260.581933823524 -3.397776106741 -80.387961877642 0.036662452863 0.732475117472 -0.036553280066 0.678822454366
1667385521.058726549149 -260.405953570403 -3.403049904667 -80.327471848741 0.038131970452 0.731394794259 -0.035862290566 0.679942279812
1667385521.091278076172 -260.247566330280 -3.393910010068 -80.261495950805 0.039595800822 0.730274802808 -0.035233304532 0.681094339422
1667385521.123301267624 -260.079730435307 -3.390831767099 -80.195543453995 0.040865490930 0.729307645055 -0.034654755701 0.682084612363
1667385521.158281564713 -259.920597327718 -3.383417683692 -80.135351514284 0.042009100368 0.728475922567 -0.033897633168 0.682941444190
1667385521.190125465393 -259.555390510779 -3.367979324000 -80.086881196503 0.045074552798 0.727939775730 -0.034311854276 0.683296907834
1667385521.223726749420 -259.318418312508 -3.397778786083 -80.105346567318 0.045770661726 0.728669786617 -0.034775698981 0.682448561693
1667385521.256280183792 -259.134687735915 -3.408356940702 -80.026703266105 0.046405536595 0.728359861063 -0.035724600807 0.682687477447
1667385521.291317701340 -258.942775071682 -3.398405427412 -79.949058878999 0.046756078384 0.728094495449 -0.035740078149 0.682945767719
1667385521.322818279266 -258.747216952967 -3.392070082613 -79.862738740168 0.046982412367 0.727501526176 -0.036001431203 0.683548154332
1667385521.356649398804 -258.552160402198 -3.375209432953 -79.785870976891 0.047224241610 0.726981690691 -0.035797147294 0.684095064045
1667385521.390774726868 -258.356216624132 -3.377334409196 -79.712440784975 0.047185815798 0.726390972140 -0.035909822275 0.684719021968
1667385521.422749996185 -258.187774484295 -3.372913044700 -79.656180762813 0.047567218067 0.725919910448 -0.036316287865 0.685170614239
1667385521.457286357880 -257.996124809036 -3.381132625736 -79.597169981046 0.047643163559 0.725357589700 -0.036497893794 0.685750975048
1667385521.492663860321 -257.842033004798 -3.406866874028 -79.504275446557 0.047351417322 0.724420133459 -0.036701861467 0.686750527398
1667385521.525642871857 -257.665285577980 -3.430864443915 -79.462771748804 0.047078496723 0.724109092537 -0.036618329948 0.687101692010
1667385521.558054208755 -257.507853260168 -3.425697569704 -79.348986388716 0.047170011060 0.722814992454 -0.036220379824 0.688477712657
1667385521.590248584747 -257.334841018298 -3.437747147626 -79.304558674609 0.047333109405 0.722279965414 -0.036103260423 0.689033949020
1667385521.623849391937 -257.010210968011 -3.501512985698 -79.200861291576 0.046567624426 0.721092512935 -0.035575117799 0.690356035056
1667385521.655826568604 -256.818261139803 -3.489415035009 -79.136591209280 0.046816919539 0.720125622506 -0.034737189097 0.691390332265
1667385521.691036224365 -256.665239834726 -3.485291257003 -79.099725538671 0.047102808563 0.719606334926 -0.034478250511 0.691924344421
1667385521.722543954849 -256.474214202604 -3.502053954012 -78.994894539790 0.046861048553 0.718054327075 -0.034347736370 0.693557682175
1667385521.760048627853 -256.308093636121 -3.500048627613 -78.949267930381 0.046634519528 0.717434190505 -0.033779373149 0.694242290438
1667385521.789775848389 -256.139108836371 -3.503415965944 -78.892932493585 0.046270887646 0.716661184800 -0.033352794387 0.695085133105
1667385521.823730230331 -255.965229208729 -3.538068959461 -78.878914127936 0.045361721285 0.716460567033 -0.033416018571 0.695348790055
1667385521.855625152588 -255.788685945567 -3.523928309824 -78.812033763724 0.045029634033 0.715560896901 -0.032867644930 0.696322233454
1667385521.891735553741 -255.623916878759 -3.541637476421 -78.780516188332 0.044188989251 0.715242935104 -0.032965100757 0.696698054500
1667385521.923108339310 -255.437696430639 -3.520073782773 -78.713288329266 0.044090710595 0.714369739694 -0.032885301187 0.697603355220
1667385521.958146333694 -255.296019653422 -3.531936103899 -78.688752578129 0.043452269224 0.714382485269 -0.033412782846 0.697605297416
1667385521.988430261612 -255.131319258063 -3.505338869577 -78.606844159397 0.043087035976 0.713512617295 -0.033169620269 0.698529189499
1667385522.023852109909 -254.818046985838 -3.463768540479 -78.473344959638 0.042128027799 0.712391688478 -0.032950826273 0.699741062472
1667385522.057759761810 -254.669034732507 -3.463564000168 -78.405605754223 0.041414355947 0.711947044032 -0.033319387832 0.700218591591
1667385522.090649843216 -254.501999893087 -3.441361259389 -78.340283807683 0.041243445661 0.711588369407 -0.033496030652 0.700584746226
1667385522.121381282806 -254.339181106689 -3.443046332868 -78.272351426404 0.040503261073 0.711284986324 -0.033728105348 0.700924795525
1667385522.155254840851 -254.196939982047 -3.438016066579 -78.235923327738 0.039888406722 0.711442656408 -0.033769785804 0.700798018846
1667385522.191206693649 -254.064878551077 -3.422595431073 -78.184669047419 0.039470457049 0.711317618492 -0.033640747219 0.700954797950
1667385522.223444938660 -253.917644574568 -3.401182958363 -78.126247480206 0.039143408431 0.711008709902 -0.033349156819 0.701300393383
1667385522.257515430450 -253.766879691035 -3.385286480040 -78.048444537426 0.038530025106 0.710361920419 -0.033071097778 0.702002622271
1667385522.289727926254 -253.666843460500 -3.372808312118 -78.032681907240 0.038147346705 0.710684009276 -0.033018422234 0.701699937788
1667385522.321696519852 -253.526957776609 -3.355529469266 -77.957465798712 0.037761995078 0.710012263108 -0.032545941533 0.702422507935
1667385522.356721639633 -253.386636512084 -3.351894907483 -77.904785254356 0.037337312232 0.709542728139 -0.032383963757 0.702926967011
1667385522.387525320053 -253.274718148235 -3.335858792164 -77.857097865990 0.037374084128 0.709188194890 -0.032393181819 0.703282278915
1667385522.420169353485 -253.157684803914 -3.342698617195 -77.781320248958 0.036871927690 0.708471792906 -0.032208102609 0.704038931971
1667385522.457030296326 -253.036185573143 -3.314229324111 -77.727178392121 0.037164915525 0.707959079523 -0.031672171738 0.704563399782
1667385522.489391565323 -252.792617639960 -3.314545521085 -77.677984288050 0.037583697606 0.707888029699 -0.031719479469 0.704610443938
1667385522.521819114685 -252.689313117800 -3.278869144138 -77.627188286573 0.038425397888 0.707618441420 -0.031328406257 0.704853290494
1667385522.557511091232 -252.567533336994 -3.275674042979 -77.572296215900 0.038826315766 0.707219247508 -0.031370931508 0.705229975125
1667385522.588488101959 -252.455490521985 -3.264636741282 -77.553378870613 0.039337539810 0.707423293281 -0.031098910748 0.705009006918
1667385522.622878074646 -252.342691718320 -3.265434926547 -77.509252805106 0.039698160489 0.707270653660 -0.030857932084 0.705152512973
1667385522.650131702423 -252.244272318872 -3.263444311672 -77.458624497759 0.040209512248 0.707113216631 -0.030586561375 0.705293241322
1667385522.683616399765 -252.126486003226 -3.268877594693 -77.403844827424 0.040921009676 0.706826439969 -0.030649641697 0.705536997040
1667385522.718068838120 -252.019767287353 -3.273986030845 -77.348035977863 0.041425738006 0.706643805469 -0.030230060395 0.705708568654
1667385522.750247240067 -251.917196144769 -3.285310262490 -77.283884524186 0.041930551730 0.706433314272 -0.030003370906 0.705899142266
1667385522.790703296661 -251.821761403795 -3.288135886280 -77.229105358284 0.042595630242 0.706504515762 -0.029523498955 0.705808291607
1667385522.816371440887 -251.719057084409 -3.284882368943 -77.210633435095 0.044285811729 0.707200281991 -0.029967138300 0.704988296820
1667385522.852463006973 -251.604821404266 -3.294779228395 -77.145292291388 0.045760287209 0.707662994732 -0.030188494849 0.704420142230
1667385522.883955478668 -251.501926012380 -3.277488263404 -77.008004224150 0.047668087846 0.707506413068 -0.029983567281 0.704459661415
1667385522.918426990509 -251.246841923774 -3.291498244225 -76.865557231103 0.051291335723 0.709977848823 -0.030136226571 0.701706819767
1667385522.955273389816 -251.116159466010 -3.308567627462 -76.761517848753 0.052788732110 0.711361563919 -0.029701576288 0.700211319179
1667385522.990201711655 -250.958980101502 -3.345693988143 -76.656039390009 0.053844650831 0.712970401546 -0.029466058392 0.698502477805
1667385523.024190425873 -250.814161737839 -3.398120010658 -76.529387511532 0.054442871558 0.714461630689 -0.029221858578 0.696940912123
1667385523.057737112045 -250.659648262434 -3.430839936297 -76.420599064062 0.055118719119 0.716223597270 -0.028300139332 0.695114945625
1667385523.087966442108 -250.517503530957 -3.450972334419 -76.335970689799 0.055918458376 0.718266238665 -0.027373149953 0.692977234163
1667385523.123317480087 -250.347874736703 -3.525890545717 -76.218234167066 0.055480378703 0.719848252316 -0.026889932160 0.691387990035
1667385523.155425071716 -250.184723713636 -3.548936858764 -76.104765219660 0.056088689499 0.721376958582 -0.026156252811 0.689771841246
1667385523.192870140076 -250.041191777920 -3.565818046821 -76.039063727168 0.056360084575 0.723432779722 -0.025174255255 0.687629850255
1667385523.223014354706 -249.884789049506 -3.610503591091 -75.892182112831 0.056156377671 0.724287129243 -0.024619229494 0.686766706531
1667385523.252410888672 -249.742425333754 -3.637746457280 -75.765703655407 0.056305713168 0.725275796448 -0.024004419574 0.685732071287
1667385523.289773225784 -249.612059373685 -3.717691289759 -75.658370723447 0.055492059936 0.726542420840 -0.023608882668 0.684470132777
1667385523.324048042297 -249.286096656919 -3.773372433537 -75.425568066838 0.055608281923 0.728072724601 -0.022595839390 0.682866937782
1667385523.358183860779 -249.126659120815 -3.788726382242 -75.320441021086 0.055461533403 0.728910586911 -0.021387498191 0.682023423001
1667385523.388372898102 -248.985985509355 -3.811165304107 -75.206781773313 0.054818540062 0.729471273629 -0.020389271297 0.681506321491
1667385523.423211574554 -248.819397104652 -3.797203218821 -75.079582035022 0.055055964796 0.729686656950 -0.019859329298 0.681272214647
1667385523.458250761032 -248.618895766740 -3.881975297811 -75.088119947287 0.053525454559 0.731447512171 -0.019158355907 0.679523745024
1667385523.487502813339 -248.444468836654 -3.901441514871 -75.006838330810 0.052818720671 0.731978560264 -0.018516453518 0.679024823559
1667385523.522172212601 -248.284389662890 -3.927704353114 -74.894107980611 0.052142481694 0.732104883488 -0.018474494313 0.678942040409
1667385523.558160305023 -248.148564162867 -3.949383341157 -74.809221750594 0.051270996505 0.732525794588 -0.018416685004 0.678555871608
1667385523.589494466782 -247.953201022653 -3.928173915167 -74.690387905499 0.050653018680 0.732325046514 -0.017526291425 0.678842490609
1667385523.620302438736 -247.710255438489 -3.962119415829 -74.783675535081 0.049738282102 0.734515918299 -0.017847950381 0.676530797322
1667385523.655223608017 -247.528546340340 -3.968312298747 -74.664180372607 0.048904163027 0.734398117563 -0.018023095524 0.676714826042
1667385523.690962314606 -247.358446743229 -3.987035160631 -74.585276648338 0.047817234433 0.734790986701 -0.018596221779 0.676350425807
1667385523.721731185913 -247.167630776826 -4.001315879154 -74.462092955893 0.046767921387 0.734624443686 -0.019081574773 0.676591148163
1667385523.756581544876 -246.993789953288 -4.003602970250 -74.367170798418 0.045751766144 0.734951086062 -0.019273080113 0.676300395811
1667385523.783536911011 -246.640374555414 -3.980994713256 -74.221417668436 0.044798831898 0.735908510211 -0.020883103513 0.675274481412
1667385523.816938638687 -246.460000592561 -3.978142596561 -74.120526426777 0.043986466250 0.736239529390 -0.021703750163 0.674941103638
1667385523.855973958969 -246.282126061820 -4.014937357466 -73.932909654034 0.042778749494 0.735561331365 -0.023523177646 0.675696800722
1667385523.891476631165 -246.060048746617 -3.996876072156 -73.863280418616 0.041981559214 0.736202221248 -0.024432772695 0.675016205534
1667385523.921259641647 -245.884961945543 -3.976710499984 -73.810029223497 0.041243478802 0.737103627898 -0.025401098795 0.674041542767
1667385523.958953142166 -245.542822836314 -3.943725697572 -73.909119605793 0.041041135592 0.739428057278 -0.026574086779 0.671457810448
1667385523.989617586136 -245.358156116122 -3.944607561987 -73.858774716690 0.039755674192 0.740417891815 -0.028073327431 0.670382517774
